Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,ClusterID,Cluster
3429,0,0.49144445,0.551079372,0.544782911,0.607128958,0.607251474,0.999066956,0.7973961,0.809312834,0.303331409,0.781570957,0.00012084,3330000000.0,0.462627178,0.000683068,0.605020751,0.153765117,0.153765117,0.153765117,0.214900255,0.320824786,0.017695903,0.10398176,0.170972358,0.022142987,0.848277824,0.68972591,0.68972591,0.217630905,6250000000.0,0.000442716,0.264277222,0.381291681,0.00384835,0.001417365,0.634930001,0.023192807,0.212927412,0.787072588,0.004939333,0.396689205,0.00588074,0.103945804,0.169972099,0.407727254,0.071964018,0.001349254,0.004686252,3340000000.0,6200000000.0,0.036612903,0.016394695,0.397740892,0.033985549,0.702555751,0.135719903,0.340745257,0.032715512,0.001471707,0.001084074,0.160011835,0.343340127,0.276371177,0.006491851,0.717254263,0.724938472,0.341072297,0.017884258,0.917790107,0.002235684,0.021838563,0.000183887,7240000000.0,0.593845722,4860000000.0,0.671575588,0.609222021,0.717254263,0.341072297,0.131343689,0.645796993,0.459620697,0.582980001,0.315508858,0.07287625,0,0.796678528,0.006218941,0.621219873,0.607130553,0.840160146,0.291598753,0.03552808,0.569653539,1,0.015953749,3,3
3431,0,0.506069322,0.559201919,0.565073077,0.59975641,0.59975641,0.999010685,0.797446318,0.809376761,0.303536853,0.781634817,5690000000.0,475000000.0,0.46483145,0.000361036,0.0,0.175213855,0.175213855,0.175213855,0.223882008,0.323972554,0.03006791,0.102190375,0.177148452,0.022057208,0.847991667,0.689401103,0.689401103,0.217589764,7270000000.0,0.000454868,0.263980387,0.379959763,0.006335082,0.003301987,0.63159717,0.010792548,0.160383348,0.839616652,0.005031129,0.379168969,0.006124476,0.10117739,0.175092376,0.401656969,0.11994003,0.001404036,0.00450437,9100000000.0,0.000110449,0.036451613,0.016159687,0.39463151,0.019804475,0.756448172,0.205270824,0.357143432,0.067160119,0.003548379,0.003398063,0.104629305,0.347097363,0.28064967,0.007549491,0.61730283,0.7324503,0.332195161,0.014626587,0.935727145,0.002436095,0.010901404,0.000117704,6810000000.0,0.593919976,6360000000.0,0.671574037,0.564998745,0.61730283,0.332195161,0.121733017,0.64530772,0.459653224,0.597981364,0.31504925,0.045464966,0,0.809106828,0.003738332,0.624601663,0.599755559,0.841368131,0.282606369,0.027121065,0.566357211,1,0.022446477,3,3
3438,0,0.477209574,0.537014828,0.530060496,0.601212182,0.600419435,0.998939739,0.797379085,0.809325073,0.303567307,0.781586396,0.000138417,5690000000.0,0.46162066,0.000255026,0.0,0.190552442,0.190552442,0.190552442,0.216129337,0.317995331,0.017060665,0.093559156,0.169842585,0.022051456,0.847779704,0.689175928,0.689175928,0.217568507,7710000000.0,0.000451275,0.263800887,0.376224805,0.007531958,0.004665079,0.63291907,0.006845767,0.126674124,0.873325876,0.005289832,0.376031967,0.009879229,0.09352354,0.168886208,0.399489298,0.065967016,0.000760857,0.008305973,571000000.0,0.000124822,0.020806452,0.013480605,0.391002013,0.017381593,0.773064495,0.264142869,0.398311178,0.13766999,0.004862803,0.007386378,0.098641848,0.341170122,0.27785647,0.007245662,0.734920629,0.733544409,0.330731215,0.006019136,0.933727226,0.002256579,0.01197584,0.000258368,0.000174016,0.593952765,0.000240978,0.671531735,0.32134851,0.734920629,0.330731215,0.114905974,0.612949094,0.453272052,0.566711328,0.309676952,0.038474275,0,0.797811722,0.002829325,0.623390905,0.601211503,0.840191383,0.279743835,0.0,0.570404156,1,0.029353149,3,3
3442,0,0.485399503,0.548190144,0.53991113,0.599533,0.599533,0.999012071,0.797383511,0.8093101,0.303423979,0.78156801,5190000000.0,0.0,0.462610402,0.00080108,0.0,0.169651511,0.169651511,0.169651511,0.215089345,0.322663932,0.042303795,0.105366013,0.170445131,0.022132873,0.848100777,0.689224489,0.689224489,0.21763806,6320000000.0,0.000446658,0.263928324,0.380770091,0.00304336,0.001196526,0.634950891,0.021761096,0.209027421,0.790972579,0.004892336,0.388207559,0.005365848,0.105330011,0.16948948,0.403989427,0.116941529,0.001548091,0.004082539,0.000120376,9760000000.0,0.051935484,0.032384002,0.397480835,0.042402632,0.679749326,0.170762492,0.291640798,0.008121858,0.001747491,0.000252617,0.17050188,0.343529983,0.276726353,0.003702769,0.779565923,0.722072393,0.341346383,0.009251606,0.931587019,0.002237531,0.014766079,9130000000.0,540000000.0,0.593851262,751000000.0,0.671572045,0.617834488,0.779565923,0.341346383,0.119601041,0.642576641,0.459231072,0.583920937,0.314455536,0.090476808,0,0.796599884,0.006051401,0.618795219,0.599528853,0.840142567,0.290561082,0.047512524,0.569952737,1,0.016327662,3,3
3444,0,0.47540584,0.535706498,0.524599818,0.596325978,0.596325978,0.998981336,0.797379915,0.809306715,0.303482229,0.781558887,3120000000.0,0.0,0.462657373,0.000348035,0.0,0.162445746,0.162445746,0.162445746,0.213954808,0.318879536,0.019329371,0.0970605,0.169917903,0.022837453,0.848258038,0.6897015,0.689701471,0.217625891,5340000000.0,0.000448505,0.264358036,0.37884207,0.005245537,0.001945758,0.635165957,0.006175508,0.119236932,0.880763068,0.005257213,0.375364306,0.005365848,0.096853779,0.168938994,0.399052548,0.11994003,0.002012722,0.003140677,0.000118083,0.00019215,0.032419355,0.047574284,0.395219466,0.030902497,0.739572109,0.172942754,0.312067787,0.012547303,0.002838742,0.000605587,0.109708012,0.343976351,0.275129122,0.006568614,0.869072514,0.73115791,0.331029829,0.004336071,0.907609391,0.002230044,0.012414366,88500000.0,4900000000.0,0.593905623,1060000000.0,0.671569773,0.336376913,0.869072514,0.331029829,0.113092402,0.639054107,0.458451928,0.577494207,0.313960582,0.054453844,0,0.795950769,0.004504884,0.60228819,0.596323552,0.840040563,0.279257597,0.540671735,0.5701869,1,0.031384827,3,3
3452,0,0.476039585,0.539795028,0.525938219,0.597147552,0.597147552,0.998971052,0.797401081,0.809324291,0.303540478,0.78158036,5470000000.0,0.0,0.465499107,0.000676068,0.12116611,0.16885087,0.16885087,0.16885087,0.216318427,0.336139209,0.02698247,0.096490514,0.171951495,0.022123281,0.848470835,0.689452232,0.689452232,0.217593653,7550000000.0,0.000450851,0.263990489,0.415847025,0.007598728,0.003142284,0.633027972,0.019468534,0.201922786,0.798077214,0.005796949,0.375379963,0.005558399,0.096495514,0.170997662,0.404246654,0.086956522,0.000564049,0.011202432,0.000149992,0.000610494,0.037096774,0.023588855,0.392754574,0.006014608,0.798794671,0.788742098,0.832030765,0.099260405,0.007017406,0.002594603,0.202971976,0.352555926,0.277191728,0.001856586,0.963313326,0.738140445,0.342893987,0.0,0.923674893,0.002280969,0.007903046,0.00041137,0.000396138,0.593976137,0.00013089,0.671574811,0.0843625,0.963313326,0.342893987,0.110933234,0.645395007,0.459588059,0.641821249,0.315283699,0.038148208,0,0.798305488,0.006127865,0.624662019,0.597145637,0.840381529,0.28889784,0.028184385,0.568023825,1,0.017040857,3,3
3473,0,0.493881929,0.545518971,0.541891964,0.602401303,0.602235547,0.998992197,0.797412425,0.809332364,0.303516067,0.781602536,0.000115174,1410000000.0,0.460307155,0.000342034,0.165806256,0.184737263,0.184737263,0.184737263,0.220572941,0.314387777,0.035830422,0.100480417,0.173985087,0.02215299,0.848470153,0.690242594,0.690242594,0.21786786,7050000000.0,0.000461182,0.264208841,0.372070713,0.00635193,0.004644492,0.632541678,0.010683118,0.159627536,0.840372464,0.005323314,0.381656203,0.008397923,0.10022473,0.172958299,0.405014315,0.11994003,0.00056202,0.011262206,0.000109867,0.000226193,0.036774194,0.015719049,0.393579973,0.008596928,0.758919228,0.368831179,0.487562833,0.097301573,0.00468475,0.003634248,0.141904962,0.337901721,0.279150813,0.004660608,0.846014535,0.732668385,0.334290148,0.005152111,0.932970781,0.002272797,0.019270811,0.000164205,0.000127095,0.593922191,9150000000.0,0.671583546,0.253679541,0.846014535,0.334290148,0.116071424,0.65840048,0.461749631,0.550407594,0.317690768,0.045348171,0,0.800780103,0.00120987,0.623447976,0.602400895,0.840525345,0.282526845,0.027653372,0.567422403,1,0.022570288,3,3
3475,0,0.442938624,0.528020061,0.500990417,0.599814065,0.599814065,0.998928184,0.79735778,0.809295648,0.303554255,0.78152815,0.000140267,6380000000.0,0.463840031,0.00040204,0.0,0.151236779,0.151236779,0.151236779,0.206202137,0.321390677,0.050924876,0.087533588,0.165850719,0.022085179,0.848065368,0.689651756,0.689651756,0.217615276,5200000000.0,0.000433308,0.264614464,0.384067285,0.007538198,0.007312034,0.620168559,0.014736593,0.182997249,0.817002751,0.00558249,0.380200097,0.005365848,0.087514453,0.164866903,0.410547371,0.286356822,0.000929261,0.006803947,0.000426093,0.001349592,0.095,0.01681477,0.390120079,0.001687769,0.782899119,0.562329163,0.572868826,0.080939371,0.007214818,0.00303783,0.141215224,0.346096966,0.27711927,0.001191398,0.734844614,0.735403332,0.335895173,0.0,0.904769517,0.002213051,0.057258621,6260000000.0,6680000000.0,0.593925397,2810000000.0,0.67157184,0.125991311,0.734844614,0.335895173,0.110933234,0.641227682,0.459036147,0.596677573,0.314152781,0.038444095,0,0.790285387,0.000497636,0.623791414,0.59981123,0.839356894,0.285466206,0.026271804,0.560288822,1,0.01920747,3,3
3479,0,0.497733145,0.538159616,0.540500027,0.613485349,0.613485349,0.99903183,0.797407168,0.80931687,0.303423979,0.78157222,0.000256019,0.0,0.465534335,0.000914091,0.611701589,0.172053432,0.172053432,0.172053432,0.2149948,0.322204145,0.016924543,0.100806123,0.171574904,0.022091058,0.848005207,0.689157491,0.689157491,0.217564641,7670000000.0,0.00042939,0.263635375,0.379391602,0.003510753,0.003719961,0.633317009,0.004513081,0.097650936,0.902349064,0.005004433,0.372122179,0.005365848,0.10080284,0.170597994,0.396811192,0.107946027,0.0009881,0.006396632,19100000.0,8320000000.0,0.024677419,0.004191942,0.392924176,0.00685417,0.716210732,0.197888866,0.189582685,0.019139324,0.003649573,0.001030554,0.098288324,0.352434645,0.27697486,0.0,0.945038106,0.729796087,0.330055278,0.0,0.933218288,0.002237974,0.035365848,6680000000.0,7610000000.0,0.593878679,2070000000.0,0.671577799,0.65917804,0.945038106,0.330055278,0.110933234,0.649511217,0.460966847,0.602370958,0.315484133,0.079353738,0,0.797608833,0.000964466,0.623561225,0.613482788,0.840155377,0.278052256,0.027601324,0.567345044,1,0.038948455,3,3
3481,0,0.497489397,0.5170628,0.553027464,0.609240548,0.609240548,0.99893685,0.79728529,0.809216879,0.303409719,0.781492501,0.000282963,0.000197291,0.467787256,0.000280028,0.0,0.196283342,0.196283342,0.196283342,0.20903848,0.326837377,0.016712797,0.093314877,0.1641184,0.022051298,0.84789872,0.68897978,0.68897978,0.21754933,0.000109087,0.000480696,0.263209548,0.381384822,0.010384367,0.007041911,0.629677333,0.007833374,0.136560148,0.863439852,0.005090361,0.375978286,0.005365848,0.093352549,0.163305935,0.398962787,0.064467766,0.000618831,0.010213605,661000000.0,5830000000.0,0.02016129,0.005886932,0.391465593,0.016814965,0.792346305,0.28149294,0.360488831,0.09772483,0.00788152,0.007887502,0.065411879,0.34942517,0.277272334,0.006814401,0.44796515,0.735122781,0.329385631,0.022195042,0.931023687,0.002167103,0.0210302,0.000277296,0.000220791,0.593998115,0.000201717,0.6716196,0.603432809,0.44796515,0.329385631,0.12503021,0.67257683,0.464793612,0.603461473,0.319697869,0.028126643,0,0.788205726,0.002392657,0.623146112,0.609235533,0.839374572,0.280460009,0.026577212,0.563879305,1,0.026983365,3,3
3482,0,0.53941403,0.578499782,0.597408855,0.615438389,0.615438389,0.999231149,0.797686754,0.809583905,0.303495522,0.781851238,879000000.0,3940000000.0,0.498814826,0.000366037,0.040894827,0.181703257,0.181703257,0.181703257,0.228041978,0.330055882,0.010647791,0.108623076,0.181215636,0.022121716,0.848059392,0.689433275,0.689430707,0.217597808,6580000000.0,0.000460683,0.264021571,0.389422898,0.025006474,0.02252563,0.630953686,0.003463464,0.081113765,0.918886235,0.005235995,0.373102981,0.005365848,0.108057713,0.180235276,0.395797021,0.056971514,0.000803465,0.00786194,0.000265974,5750000000.0,0.017580645,0.031226591,0.420083218,0.069036196,0.824762237,0.347579821,0.353033173,0.08223737,0.023733409,0.016043602,0.026781758,0.375652328,0.277011874,0.003635309,0.300235505,0.736150935,0.327154441,0.01739888,0.94072192,0.002751372,0.008417083,0.000250862,0.00025326,0.594052209,0.000157602,0.671605778,0.503364665,0.300235505,0.327154441,0.118990823,0.665531359,0.466209539,0.6586673,0.317477806,0.011701876,0,0.821654875,0.009205545,0.623210532,0.615437495,0.841685608,0.277290622,0.02690041,0.565630526,1,0.047330524,3,3
3483,0,0.455174767,0.522405146,0.506665239,0.593594604,0.593594604,0.998942165,0.797348788,0.80927729,0.303509541,0.781532641,2670000000.0,0.0,0.463967523,0.000561056,0.0,0.165816864,0.165816864,0.165816864,0.207431219,0.326660536,0.04968465,0.090953505,0.164344355,0.021962816,0.847797985,0.68738584,0.68738584,0.217363973,3870000000.0,0.000426994,0.263754264,0.39801982,0.007672363,0.003412407,0.628406118,0.016303267,0.190041419,0.809958581,0.00524506,0.374499813,0.005365848,0.090909831,0.163366262,0.410280766,0.148425787,0.000791292,0.007996858,9710000000.0,0.00049248,0.061935484,0.039730917,0.389486895,0.010448458,0.798153233,0.617963224,0.793129547,0.084402378,0.005806178,0.002335065,0.191746272,0.348143656,0.277553425,0.005172732,0.965844456,0.737380461,0.340228659,0.0,0.928338985,0.002049634,0.008370265,0.000167607,0.000133521,0.593941821,500000000.0,0.671540967,0.193667226,0.965844456,0.340228659,0.110933234,0.574516466,0.450040851,0.610397131,0.296855469,0.037792785,0,0.787101283,0.00117533,0.62357483,0.593595539,0.838902732,0.286602435,0.026329723,0.561252809,1,0.018351965,3,3
3484,0,0.525081656,0.574792848,0.566946839,0.607943326,0.607712708,0.99905829,0.797571793,0.809442771,0.30365601,0.781726606,0.000136798,0.0,0.458679953,0.000568057,0.249316732,0.205764612,0.205764612,0.205764612,0.238158268,0.305474995,0.032775232,0.110088755,0.197936281,0.022123344,0.848060756,0.689570821,0.689570821,0.217616524,9490000000.0,0.000500036,0.264230599,0.366137625,0.005981885,0.005147307,0.631549225,0.010288257,0.156846147,0.843153853,0.005969502,0.379280805,0.005365848,0.110109597,0.191606968,0.398743072,0.092953523,0.001061143,0.005964554,0.000306672,0.000347232,0.029032258,0.02010781,0.398475837,0.007526754,0.751301528,0.416475571,0.418419281,0.059969413,0.005833535,0.002459059,0.129214145,0.334263989,0.280124553,0.000740543,0.78274242,0.73198549,0.333419147,0.004220723,0.947840608,0.002371706,0.021360316,0.000208652,0.000213876,0.593915608,8180000000.0,0.671594233,0.119694191,0.78274242,0.333419147,0.11448246,0.663727131,0.462659425,0.532207887,0.318683399,0.048036914,0,0.813676049,0.000980345,0.623691041,0.607942943,0.841784139,0.282240727,0.027065324,0.566196385,1,0.023037295,3,3
3490,0,0.472578365,0.542357174,0.52470689,0.604296689,0.604296689,0.999045811,0.797460982,0.80937624,0.303488755,0.781639308,9460000000.0,0.0,0.459357674,0.000633063,0.090596214,0.192322279,0.192322279,0.192322279,0.219343859,0.315731768,0.014716336,0.101050403,0.174211042,0.022035937,0.847975668,0.689219988,0.689219988,0.217572774,6780000000.0,0.000453147,0.263647808,0.373905592,0.033548725,0.000502192,0.633294407,0.00499731,0.104453245,0.895546755,0.01630559,0.37510261,0.005424344,0.101022685,0.173244853,0.412684229,0.059970015,0.015436276,0.000409876,726000000.0,0.001567463,0.018870968,0.089067756,0.417222587,0.007724895,0.958033086,0.013461757,0.922112223,0.009224648,0.000561917,0.000932806,0.05211306,0.337770781,0.277575918,0.085479473,0.463535714,0.745183786,0.328307911,0.006513328,0.938814362,0.002382516,0.007492293,0.000645507,513000000.0,0.594284773,1700000000.0,0.67157503,0.020517241,0.463535714,0.328307911,0.119655939,0.64484551,0.459736408,0.554705742,0.314842867,0.008672252,0,0.802640347,0.00600974,0.623062733,0.604296189,0.84052033,0.278403389,0.026791157,0.565158396,1,0.036239389,3,3
3507,0,0.568127529,0.56519843,0.606456448,0.614119546,0.614119546,0.999104625,0.79755865,0.809458525,0.303536369,0.781718606,0.000193344,9170000000.0,0.474005855,0.000151015,0.098795425,0.179975559,0.179975559,0.179975559,0.224638366,0.328393577,0.014897833,0.105203159,0.179483317,0.022171749,0.848177019,0.689678157,0.689678157,0.217624017,7780000000.0,0.000464825,0.264408544,0.387737044,0.012144112,0.012292152,0.630786907,0.004959921,0.103939293,0.896060707,0.005095978,0.374120689,0.005365848,0.104963603,0.178327426,0.397332344,0.07946027,0.000758828,0.00833159,19100000.0,6660000000.0,0.021612903,0.00445045,0.394066168,0.009092683,0.805880172,0.416196343,0.398726932,0.250168676,0.012281968,0.021300727,0.061980537,0.361995035,0.27697486,0.0,0.556284937,0.735445797,0.328703851,0.012188245,0.939598705,0.002415358,0.01676861,0.000216784,0.000233086,0.593993969,0.000370939,0.671570308,0.600751242,0.556284937,0.328703851,0.118042655,0.641193363,0.458854071,0.637271092,0.314316299,0.024106438,0,0.814151705,0.000639698,0.623260575,0.614118121,0.84134255,0.278376112,0.026831145,0.565342115,1,0.036431393,3,3
3508,1,0.489933213,0.562854339,0.537769688,0.60413814,0.60413814,0.999017964,0.797611773,0.809480398,0.303810456,0.781700782,0.000119915,306000000.0,0.468037208,0.000911091,0.206599858,0.179596309,0.179596309,0.179596309,0.223882008,0.334618377,0.015638943,0.099340445,0.182947955,0.022009514,0.847958963,0.689349108,0.689349108,0.217580602,5890000000.0,0.0004786,0.263875485,0.40894527,0.010559093,0.004128576,0.632610855,0.008997893,0.146869426,0.853130574,0.008330701,0.377606619,0.005365848,0.099361636,0.18200739,0.413828352,0.058470765,0.000284053,0.022317765,1220000000.0,0.000823826,0.022580645,0.061422088,0.403676986,0.010629962,0.846977018,0.350014926,0.821094678,0.003756685,0.004325737,0.000136766,0.145597775,0.359500969,0.277665476,0.016442193,0.943079996,0.739815151,0.333795935,0.001074414,0.93819034,0.002468838,0.012247709,0.000560188,0.00023929,0.594082723,677000000.0,0.671564474,0.041901502,0.943079996,0.333795935,0.112575625,0.637313272,0.458300126,0.654218552,0.313527961,0.027669079,0,0.813080476,0.002211634,0.623268855,0.604138671,0.8416142,0.28130442,0.026948476,0.565811326,1,0.02484762,3,3
3511,0,0.522595427,0.564489751,0.564055892,0.59937445,0.59937445,0.99902016,0.797470113,0.809371162,0.303558364,0.781632571,4130000000.0,153000000.0,0.511292284,0.0,0.244559166,0.198980237,0.198980237,0.198980237,0.226056538,0.329560727,0.038310873,0.105854572,0.182270091,0.022045577,0.847986502,0.689306924,0.689306924,0.217582215,5690000000.0,0.000439696,0.263694431,0.380602437,0.063851907,0.041624505,0.630612937,0.000809783,0.023974363,0.976025637,0.005376789,0.369637181,0.005365848,0.105761558,0.181321167,0.396438749,0.187406297,0.002136488,0.002960502,0.000220689,0.00025267,0.031935484,0.012528825,0.39441668,0.006224812,0.902844902,0.528759189,0.609289812,0.351951762,0.053290951,0.101680641,0.017929751,0.435655587,0.277067362,0.027592028,0.628094943,0.738791929,0.326692255,0.0,0.955220569,0.00261866,0.009136266,0.00011562,0.000104365,0.593995604,0.000193708,0.671582624,0.39380095,0.628094943,0.326692255,0.110933234,0.667203464,0.481723888,0.649284916,0.317040775,0.00443257,0,0.816747406,0.000496044,0.560221996,0.599372025,0.841093681,0.275366373,0.026791307,0.565159112,1,0.151531562,3,3
3519,0,0.462925949,0.504034017,0.507950104,0.621023653,0.621023653,0.998692583,0.797106831,0.809049705,0.303609121,0.781295869,0.000716484,0.000374716,0.463751122,0.000231023,0.0,0.165100501,0.165100501,0.165100501,0.208471211,0.3188088,0.004945778,0.088999267,0.164720946,0.022107478,0.848084331,0.689502986,0.689502986,0.217606021,6950000000.0,0.000445985,0.26418553,0.378944525,0.018134109,0.009106199,0.630293763,0.003078635,0.07437192,0.92562808,0.005790164,0.373051536,0.005365848,0.088988226,0.164067567,0.399301736,0.04047976,0.001122011,0.005639215,1070000000.0,8400000000.0,0.014516129,0.004518015,0.38789263,0.006326748,0.852325244,0.296848148,0.55516697,0.254385504,0.009391838,0.023154879,0.057947605,0.345798563,0.277339613,0.022914907,0.720439494,0.737548062,0.328225071,0.004072625,0.920455222,0.00215228,0.035671838,0.000595459,0.000321641,0.594192062,0.000716724,0.671692707,0.216712082,0.720439494,0.328225071,0.113789154,0.698219345,0.477692659,0.577300407,0.321473573,0.016176511,0,0.779725185,0.000672137,0.623869368,0.621022819,0.839033286,0.277012138,0.026699284,0.564678618,1,0.051762984,3,3
3521,0,0.458684737,0.501526385,0.522137159,0.595028755,0.595028755,0.998958573,0.797321812,0.809268958,0.303428088,0.781560992,3330000000.0,696000000.0,0.455799636,0.000312031,0.0,0.214150268,0.214150268,0.214150268,0.212158457,0.276225508,0.14905395,0.093803436,0.137380432,0.022069092,0.847909131,0.688322058,0.688322058,0.217554089,0.00011336,0.000484614,0.263205663,0.326897284,0.006385003,0.001412375,0.629681785,0.014436572,0.181546089,0.818453911,0.005357351,0.38332256,0.005365848,0.093808523,0.137719629,0.408632907,0.332833583,0.005293539,0.001194619,8540000000.0,0.001180893,0.08983871,0.044386998,0.391635196,0.007041504,0.762636834,0.308823661,0.655930803,0.065507678,0.002891159,0.001834379,0.189435429,0.323910601,0.281030995,0.009374258,0.998388403,0.733206058,0.339044638,0.0,0.92669879,0.002117773,0.02541709,875000000.0,3940000000.0,0.593919223,2630000000.0,0.671578151,0.172353462,0.998388403,0.339044638,0.110933234,0.661784745,0.461935648,0.466737468,0.319091152,0.045123878,0,0.779250643,0.001349534,0.622606493,0.595030372,0.838049723,0.285248904,0.02662677,0.564230174,1,0.019392039,3,3
3524,1,0.428118754,0.469744876,0.468172814,0.597125931,0.597197999,0.998845914,0.796966968,0.808864044,0.303043545,0.781086043,0.00018074,0.0,0.459186566,0.000783078,0.0,0.155619232,0.155619232,0.155619232,0.192398601,0.314989036,0.010360422,0.08965068,0.154552986,0.022080454,0.848043346,0.689343107,0.689343107,0.217586078,5000000000.0,0.000381627,0.263728621,0.371716777,0.005080795,0.002565856,0.629637608,0.010440548,0.157934516,0.842065484,0.005071646,0.379797487,0.006339573,0.08964776,0.153525375,0.399116855,0.059970015,0.000986071,0.006417126,577000000.0,6960000000.0,0.021935484,0.019496791,0.38448927,0.034641345,0.737138796,0.217029412,0.298935879,0.007435895,0.003617884,0.000363188,0.108403733,0.336318441,0.276036953,0.004133036,0.650003075,0.730734626,0.332302049,0.012915421,0.901862013,0.001980029,0.032811686,0.000178261,0.000132531,0.593893375,1220000000.0,0.67156897,0.472788672,0.650003075,0.332302049,0.118804655,0.640303773,0.458850005,0.542474081,0.314042477,0.056127914,0,0.747932786,0.005567121,0.623017606,0.597123787,0.835281113,0.282351023,0.026509825,0.563330258,1,0.022853141,3,3
3525,0,0.504753083,0.581879634,0.576101504,0.605132677,0.605132677,0.999040265,0.797559342,0.809564115,0.303672204,0.781841273,0.000113439,1140000000.0,0.46380648,0.000671067,0.0,0.226075597,0.226075597,0.226075597,0.247234566,0.322168777,0.026574103,0.105040306,0.18739173,0.022159027,0.848182184,0.689541881,0.689541881,0.217630527,7530000000.0,0.000516805,0.264298203,0.377444954,0.006092337,0.002189056,0.631603677,0.008101478,0.139069444,0.860930556,0.005244031,0.377817989,0.005949595,0.105045027,0.186124727,0.39749311,0.061469265,0.002455033,0.002574536,6040000000.0,7410000000.0,0.022258065,0.024440756,0.398419303,0.04429553,0.751800419,0.07733198,0.194453846,0.008579369,0.002410435,0.000755852,0.059885181,0.343633099,0.289253765,0.009859274,0.401620102,0.732016032,0.329161568,0.040176777,0.940005629,0.002612905,0.010900319,0.000130271,5160000000.0,0.593916927,1610000000.0,0.671576319,0.422377362,0.401620102,0.329161568,0.125142835,0.645708114,0.459782781,0.578026794,0.315054782,0.047203667,0,0.820394363,0.187801799,0.621692592,0.605128169,0.842175751,0.280654464,0.027122881,0.566362234,1,0.026438018,3,3
3526,0,0.495539414,0.55762102,0.541891964,0.598596117,0.598596117,0.998983762,0.797385863,0.809311272,0.303487304,0.781569273,6520000000.0,560000000.0,0.457644918,0.00090209,0.193946756,0.178079306,0.178079306,0.178079306,0.218492956,0.286588385,0.18674471,0.115381484,0.174211042,0.022150399,0.848045745,0.689384974,0.689384974,0.217591755,9190000000.0,0.000540387,0.264104716,0.333016654,0.006316985,0.003096744,0.634326585,0.029490511,0.226743659,0.773256341,0.00520001,0.399628257,0.005365848,0.115369583,0.172928135,0.425913992,0.3988006,0.001805768,0.003503589,0.00018878,0.001454745,0.193387097,0.05994448,0.39656498,0.007906852,0.76199465,0.461477441,0.725612338,0.036683045,0.003893865,0.000920072,0.21155142,0.330580822,0.280346235,0.00661105,0.894953447,0.733917189,0.34968461,0.003345022,0.932220611,0.002241098,0.039315174,7280000000.0,4680000000.0,0.593917968,1140000000.0,0.671570879,0.184758214,0.894953447,0.34968461,0.120536368,0.637037638,0.458605546,0.491432338,0.312254078,0.045590397,0,0.798513908,0.001174995,0.623467251,0.59859557,0.840541387,0.296166606,0.031757319,0.569313145,1,0.014737208,3,3
