Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,ClusterID,Cluster
2943,0,0.552186418,0.605811164,0.596445206,0.600159991,0.600159991,0.999020968,0.797446733,0.809359445,0.303515825,0.781622326,5310000000.0,321000000.0,0.479546732,550000000.0,0.162668286,0.197463234,0.197463234,0.197463234,0.246100028,0.343778737,0.122494971,0.129712564,0.199216691,0.022080597,0.848006266,0.689314167,0.689315148,0.217583735,6690000000.0,0.000436078,0.263449658,0.399510078,0.010505427,0.010188562,0.630620471,0.00368506,0.084832361,0.915167639,0.011359166,0.369637181,0.006662523,0.12886153,0.197730186,0.401272469,0.508245877,0.002030982,0.003114206,0.187319209,0.010734703,0.083870968,0.153512624,0.422842089,0.002324013,0.807816701,0.509616696,0.488429989,0.063609579,0.010638621,0.003851468,0.087353291,0.393100722,0.276975348,1150000000.0,0.961325099,0.735241298,0.32941599,0.0,0.946057791,0.002450766,0.033476644,2630000000.0,3360000000.0,0.593926516,1380000000.0,0.671576355,0.030476293,0.961325099,0.32941599,0.110933234,0.667148172,0.466395572,0.711725052,0.317740615,0.027808081,0,0.839229059,0.009114485,0.623962079,0.600160035,0.842858851,0.277451826,0.026793283,0.565168515,1,0.045171927,1,1
2990,0,0.551406425,0.599542085,0.587611757,0.623899163,0.623899163,0.999220634,0.797747624,0.809566458,0.303623864,0.781844361,0.000234164,0.000190499,0.464299674,0.0,0.252353477,0.174961021,0.174961021,0.174961021,0.223220195,0.324114027,0.007078361,0.103737481,0.205694057,0.023852136,0.850449566,0.694590945,0.694590945,0.218190469,0.008174513,0.063591651,0.322532267,0.379875936,0.024784322,0.010728184,0.630612252,0.002090116,0.054902198,0.945097802,0.006127816,0.369637181,0.005365848,0.103758529,0.178327426,0.405063885,0.094452774,0.000397675,0.015878438,1930000000.0,0.000305625,0.021774194,0.009259286,0.399957034,0.007850908,0.909694226,0.421126391,0.766839343,0.005619466,0.013141158,0.000505616,0.05862746,0.349178298,0.277288011,0.030398441,0.973847666,0.740016225,0.328081781,0.0,0.937077225,0.002508715,0.012511243,0.000659447,0.000364885,0.594262734,12700000.0,0.671574043,0.163541261,0.973847666,0.328081781,0.110933234,0.643927597,0.459716381,0.580441811,0.314680945,0.011808149,0,0.816371183,0.000106816,0.624291184,0.623896966,0.841206312,0.276295234,0.026791157,0.565158396,1,0.070210823,1,1
3049,0,0.44571735,0.490351068,0.489640773,0.608700039,0.608700039,0.998982376,0.796518884,0.80847905,0.301975478,0.780639025,0.000228729,0.0,0.461384129,0.0,0.0,0.147697105,0.14133412,0.14133412,0.185780467,0.316828181,0.004915529,0.095676248,0.148226256,0.02221339,0.848184383,0.689234242,0.689234242,0.217570634,613000000.0,0.000375064,0.263763589,0.376243434,0.004303263,0.004467945,0.630612252,0.037882892,0.239411071,0.760588929,0.004852431,0.402817821,0.064164107,0.095673132,0.153691275,0.432813565,0.017991004,4460000000.0,0.143595042,19100000.0,2120000000.0,0.017096774,0.069867662,0.397005947,0.397763155,0.692425868,0.616411499,0.590538263,0.004085612,0.004441721,8740000000.0,0.248068382,0.340649071,0.27697486,0.0,0.996415926,0.719639262,0.359707977,0.0,0.913268498,0.002024662,0.020041565,0.001392149,0.001463535,0.593571643,2500000000.0,0.671567302,0.406619376,0.996415926,0.359707977,0.110933234,0.641871054,0.459160526,0.564601623,0.314061137,0.065654824,0,0.771852354,0.007000431,0.625163171,0.608696189,0.834325006,0.30225238,0.026791157,0.565158396,1,0.013742691,1,1
3065,0,0.487105738,0.514773223,0.531077681,0.589659695,0.589659695,0.998850421,0.797241712,0.809181074,0.303514375,0.781428922,5530000000.0,0.0,0.463273026,790000000.0,0.0,0.224937845,0.224937845,0.224937845,0.206296681,0.318490486,0.01350636,0.088266428,0.163214582,0.021915865,0.847888438,0.689021243,0.689021243,0.21755009,6180000000.0,0.000427993,0.263215765,0.374734548,0.012851754,0.006268973,0.630496843,0.00179739,0.048462678,0.951537322,0.005054238,0.371366167,0.005365848,0.088247268,0.162212503,0.396097119,0.046476762,0.001412151,0.004478753,7180000000.0,3030000000.0,0.014677419,0.023944303,0.383143755,0.098331899,0.775891944,0.088435978,0.169626679,0.004034581,0.006668136,0.000833855,0.025253375,0.343341675,0.277432887,0.016314238,0.467157049,0.733172561,0.326976097,0.015588012,0.950201716,0.001739913,0.00335324,0.000142751,7610000000.0,0.593971524,935000000.0,0.671569363,0.7728634,0.467157049,0.326976097,0.114011403,0.641291508,0.458461647,0.569013464,0.31438287,0.02279329,0,0.786305233,0.021272757,0.623723205,0.589656037,0.839503859,0.276082966,0.02676931,0.56505203,1,0.079293915,1,1
3086,0,0.350168186,0.408035325,0.386744472,0.619661569,0.619661569,0.998758676,0.789698837,0.801789771,0.29052765,0.773050093,0.000628369,0.0,0.470652475,0.0,0.0,0.128734567,0.116050735,0.116050735,0.173016924,0.334830586,0.000786485,0.094454849,0.139639979,0.023564331,0.848132552,0.688427923,0.688427923,0.217519206,3830000000.0,0.000248371,0.262710679,0.468350658,0.008646463,0.008920294,0.630612252,0.112537959,0.275266802,0.724733198,0.005076457,0.465365491,0.073164059,0.09444363,0.147447402,0.554696198,0.005997001,812000000.0,0.718671147,19100000.0,5980000000.0,0.012580645,0.023770985,0.375941295,0.051331304,0.827627028,0.963972075,0.923510343,0.018790596,0.008784476,0.000501613,0.198737869,0.360021235,0.27697486,0.0,0.691323815,0.774079545,0.395635119,0.000132336,0.839937562,0.001992389,0.063941424,0.005376663,0.00563479,0.595036304,0.000282445,0.67156505,0.062678402,0.691323815,0.395635119,0.112450056,0.64230499,0.459215838,0.734936531,0.313796622,0.033646554,0,0.707020111,0.00230151,0.625294834,0.619658561,0.785534076,0.356393782,0.026791157,0.565158396,1,0.01141632,1,1
3118,0,0.56227758,0.63126908,0.614433321,0.621520921,0.620324594,0.999123112,0.797753296,0.809626089,0.303837526,0.781908502,0.00027429,0.000129546,0.460458133,820000000.0,0.092418261,0.182082508,0.182082508,0.182082508,0.242980051,0.316969654,0.018633634,0.109274489,0.19499887,0.022134501,0.848270943,0.689480826,0.689480826,0.217602759,8370000000.0,0.000515982,0.264304419,0.375218882,0.020823024,0.016953488,0.630616361,0.003063132,0.074069595,0.925930405,0.145681323,0.369896641,0.005365848,0.109295357,0.194012518,0.400224806,0.112443778,0.000622889,0.010160663,0.000110631,0.029045731,0.025483871,0.021238782,0.403439542,7970000000.0,0.856995275,0.481310348,0.544997466,0.181560193,0.017749309,0.019284926,0.049589535,0.338911083,0.277082911,0.008284361,0.617401212,0.737798689,0.327927578,0.000751192,0.949342665,0.002519387,0.031396263,0.000211922,0.000191873,0.594024432,0.00019373,0.671567852,0.001535114,0.617401212,0.327927578,0.111449795,0.637539417,0.457472327,0.560258533,0.313893764,0.014079082,0,0.849154177,0.001326274,0.62401897,0.621522621,0.843338474,0.277000336,0.026792265,0.565163673,1,0.05197435,1,1
3131,0,0.483352021,0.553259922,0.53584239,0.610263913,0.610263913,0.999141484,0.797500824,0.809419205,0.303358237,0.781685624,9460000000.0,0.0,0.459763636,0.000717072,0.01133718,0.175888079,0.175888079,0.175888079,0.223976553,0.310709486,0.017756402,0.110170182,0.17767568,0.022286084,0.848341056,0.689362381,0.689789734,0.219200102,7290000000.0,0.00045422,0.264135798,0.361368801,0.008814325,0.001051795,0.633387899,0.015148779,0.184932128,0.815067872,0.007831676,0.383278944,0.005365848,0.110150309,0.176675967,0.425422314,0.056971514,0.001373601,0.004602569,74500000.0,0.000815505,0.025,0.129348002,0.469889871,0.020187337,0.829961747,0.125274617,0.91265098,0.001673996,0.001095033,4610000000.0,0.192786044,0.335796657,0.278342905,0.020278133,0.997766291,0.740616042,0.339666106,0.0,0.934717324,0.002389886,0.010798939,0.000685618,9160000000.0,0.594066475,331000000.0,0.671557949,0.034453779,0.997766291,0.339666106,0.110933234,0.633537832,0.457972739,0.535700558,0.312244804,0.033021138,0,0.806060241,0.002954822,0.62125267,0.610261889,0.841282574,0.285765482,0.027132697,0.566389154,1,0.01896512,1,1
3133,0,0.507629308,0.545518971,0.565929654,0.601896828,0.601896828,0.999047544,0.797382266,0.809316349,0.303347602,0.781574746,5430000000.0,52600000.0,0.462786543,0.000549055,0.0,0.150183305,0.150183305,0.150183305,0.21518389,0.320860154,0.01579019,0.101620389,0.17006854,0.022414816,0.848206958,0.689711829,0.689711829,0.217629319,5970000000.0,0.000419558,0.264644769,0.381617674,0.003072065,0.001618242,0.634572814,0.019877073,0.203283248,0.796716752,0.004875734,0.388543067,0.005365848,0.101307669,0.16906719,0.406060639,0.08095952,0.000791292,0.007983195,728000000.0,6050000000.0,0.035806452,0.007399791,0.394077475,0.015052352,0.672079763,0.205917777,0.330212637,0.002712414,0.001880387,7540000000.0,0.190943736,0.34444277,0.276742105,0.003433713,0.899406439,0.72166776,0.342128968,0.006252727,0.91007215,0.002245883,0.013980251,0.00015459,9790000000.0,0.593815534,354000000.0,0.671568782,0.679716251,0.899406439,0.342128968,0.117146037,0.639445535,0.458834203,0.589357645,0.31353831,0.089706476,0,0.797248701,0.001153615,0.624566862,0.601895408,0.840231455,0.289194499,0.0621156,0.570050878,1,0.016901672,1,1
3144,0,0.513723005,0.562091147,0.569998394,0.597349342,0.597349342,0.998984224,0.79741284,0.80933666,0.303533469,0.781597203,4480000000.0,713000000.0,0.484851077,0.000486049,0.033302966,0.168513758,0.168513758,0.168513758,0.221045665,0.3258117,0.045358985,0.100236137,0.175265497,0.062930178,0.848231227,0.689953566,0.689953566,0.217657734,6210000000.0,0.000462904,0.265015425,0.392561753,0.023309132,0.010799926,0.630649238,0.00135055,0.037941772,0.962058228,0.005317835,0.369637181,0.005365848,0.100192161,0.174315662,0.399656763,0.373313343,0.003240238,0.001952036,0.000154196,0.000503071,0.057741935,0.024220437,0.393840031,0.006544794,0.858011766,0.289258713,0.526707861,0.105166438,0.012404884,0.012912851,0.042834057,0.411099902,0.277293296,0.028492228,1.0,0.737028458,0.32747694,0.0,0.933604327,0.002374918,0.021830818,4400000000.0,2320000000.0,0.593944378,3020000000.0,0.67158056,0.410331375,1.0,0.32747694,0.110933234,0.680133368,0.482335198,0.658306472,0.318562568,0.012564782,0,0.814477239,0.000761962,0.624354521,0.597347076,0.841029116,0.275758351,0.026802243,0.565210708,1,0.100108382,1,1
3145,0,0.450153561,0.513846489,0.506022806,0.599763617,0.59933121,0.998946325,0.797272009,0.809223779,0.303366697,0.781488992,0.00011448,0.0,0.462494653,0.000466047,0.0,0.187012768,0.187939826,0.187939826,0.205540323,0.319445427,0.023246669,0.093640583,0.15990058,0.022029647,0.847882368,0.6888446,0.6888446,0.217534002,7390000000.0,0.000460658,0.263363405,0.378236653,0.005637424,0.004277674,0.629266722,0.00688498,0.127097379,0.872902621,0.005676788,0.375029916,0.005401189,0.093637533,0.159897444,0.400666914,0.094452774,0.00056202,0.011231465,0.000119038,0.000255696,0.026290323,0.010725144,0.391420366,0.005358862,0.745967999,0.258219801,0.318335902,0.001644694,0.004480367,8330000000.0,0.10446237,0.34324627,0.274805002,0.003343061,0.776532464,0.731586376,0.331011289,0.003352905,0.929122453,0.002145357,0.024476154,0.000137575,0.000115301,0.593909208,20000000.0,0.671570723,0.179033855,0.776532464,0.331011289,0.112713913,0.641256554,0.458940629,0.575300532,0.31429279,0.050842356,0,0.783821821,0.006823162,0.623460842,0.599762444,0.839055415,0.279772191,0.026529071,0.563496563,1,0.029246643,1,1
3174,0,0.525130405,0.594472307,0.590235023,0.624908113,0.624908113,0.999231842,0.797723414,0.809698999,0.303558364,0.781997344,0.000239252,6180000000.0,0.471063469,480000000.0,0.0,0.196325481,0.196325481,0.196325481,0.231729224,0.322098041,0.008999198,0.106587411,0.183023273,0.022089304,0.848019876,0.689425427,0.689425427,0.21759734,0.00011171,0.000589722,0.26406664,0.375302709,0.03079616,0.021652878,0.630615334,0.000941099,0.027481331,0.972518669,0.005304432,0.370001767,0.005365848,0.106543228,0.180076917,0.397562776,0.058470765,0.000598541,0.010576517,336000000.0,7040000000.0,0.015806452,0.003727803,0.395298614,0.008546563,0.861852105,0.389128864,0.501767455,0.176449935,0.023048951,0.029933456,0.030870661,0.368561543,0.277133734,0.020341538,0.95996123,0.737006586,0.327076939,0.0,0.944648396,0.00262736,0.013088614,0.00043385,0.000341182,0.594161108,0.000403928,0.671571091,0.436512909,0.95996123,0.327076939,0.110933234,0.64224737,0.458713824,0.592524177,0.314495795,0.009466842,0,0.826408509,0.001222639,0.624748941,0.6249092,0.841603126,0.275461489,0.026792335,0.56516401,1,0.134305625,1,1
3192,1,0.466435919,0.535379416,0.519032068,0.604714683,0.604714683,0.999017964,0.797398591,0.80932364,0.303437756,0.781577553,0.000129166,0.0,0.464536205,0.000853085,0.03107602,0.183725928,0.183725928,0.183725928,0.215089345,0.329879041,0.01093516,0.098119046,0.170671085,0.022036,0.847956422,0.689158154,0.689158154,0.217564604,5700000000.0,0.000458187,0.263865383,0.39321374,0.007731021,0.000252655,0.648723305,0.014123784,0.179974,0.820026,0.00520496,0.384654527,0.005911207,0.098107708,0.169670462,0.415442718,0.028485757,0.002152719,0.002936593,497000000.0,5830000000.0,0.017580645,0.125725952,0.416001447,0.296806513,0.790483972,0.026177273,0.64723318,0.001037638,0.000229919,3540000000.0,0.155545937,0.34847433,0.279107692,0.019715746,0.824331339,0.736109759,0.336606068,0.005114167,0.935359765,0.002252635,0.006392687,0.000880542,3630000000.0,0.59405197,369000000.0,0.671561201,0.290067469,0.824331339,0.336606068,0.118844463,0.638886603,0.458699057,0.609941759,0.313608941,0.03751357,0,0.796792824,0.029143441,0.620066883,0.604714459,0.840139985,0.285022182,0.030070704,0.568969274,1,0.019592879,1,1
3210,0,0.473260859,0.539413432,0.523529097,0.594488246,0.59512965,0.998933499,0.797384618,0.809314136,0.303590268,0.781558466,5990000000.0,221000000.0,0.469449687,0.000421042,0.0,0.167418145,0.167418145,0.167418145,0.213860263,0.323937186,0.02115946,0.092500611,0.170294494,0.021976707,0.84786144,0.689258277,0.689258277,0.217515031,6490000000.0,0.000446833,0.263983495,0.38824932,0.014480454,0.014564803,0.633854673,0.006516565,0.12310669,0.87689331,0.008882812,0.376680616,0.005405455,0.092513883,0.169300958,0.398842211,0.12143928,0.000533615,0.011849695,0.012424715,0.001174085,0.031612903,0.078950693,0.384817168,0.008453726,0.832541649,0.533641468,0.511555165,0.039757998,0.014608581,0.003145735,0.066735365,0.353122404,0.276975383,2300000000.0,0.507324118,0.73771949,0.329197048,0.011232565,0.930373359,0.002247886,0.014058536,0.000163347,0.000177031,0.593985371,3550000000.0,0.671570887,0.052329062,0.507324118,0.329197048,0.120224379,0.640885394,0.458853807,0.614562058,0.314239728,0.020249676,0,0.797420917,0.00260482,0.625326343,0.594485369,0.840157269,0.27950537,0.03255824,0.569416912,1,0.030298362,1,1
3230,0,0.537610296,0.559529001,0.577172225,0.608260425,0.608274838,0.999034141,0.797633493,0.809513598,0.303814323,0.781698115,0.000170101,0.000150939,0.479625576,780000000.0,0.134730236,0.205090388,0.205090388,0.205090388,0.222085658,0.328146,0.012931621,0.099584724,0.179332681,0.022105439,0.848050592,0.68927432,0.689269039,0.217614971,4930000000.0,0.000398022,0.263508715,0.381757386,0.00958749,0.00813987,0.630661909,0.0019588,0.052030112,0.947969888,0.005238358,0.371074275,0.005365848,0.099369779,0.180107081,0.39507625,0.049475262,0.001667799,0.003793064,0.000150374,5900000000.0,0.015322581,0.022857395,0.397537369,0.047558477,0.774357391,0.198444116,0.229374394,0.145553532,0.008083168,0.016901846,0.045319555,0.384075083,0.277200254,0.004238503,0.789641881,0.733113747,0.327632232,0.003512846,0.935872758,0.002476816,0.012922516,0.000164228,0.000146884,0.593959987,0.000286478,0.671446734,0.461233161,0.789641881,0.327632232,0.111875041,0.56039287,0.420904983,0.641607045,0.305191495,0.030416198,0,0.814628133,0.269482788,0.623649729,0.608258404,0.841094415,0.276199801,0.026799923,0.565199852,1,0.073980295,1,1
3240,0,0.464827183,0.535052333,0.517693667,0.598214157,0.598214157,0.998972207,0.797390013,0.809319474,0.303518967,0.781570396,7070000000.0,0.0,0.466207024,0.000345035,0.0,0.195019173,0.195019173,0.195019173,0.214805711,0.332284077,0.01501883,0.096001954,0.170445131,0.031266034,0.848184336,0.689777183,0.689777183,0.217631635,5490000000.0,0.000446359,0.264108601,0.395914832,0.008358788,8480000000.0,0.636898125,0.009437438,0.150406627,0.849593373,0.005160856,0.380097208,0.005365848,0.095982543,0.16948194,0.409381812,0.04197901,0.029689672,0.000212623,783000000.0,7340000000.0,0.018548387,0.217469853,0.40036408,0.450308388,0.796269398,0.016164316,0.59114328,0.003293112,0.000161701,0.000132358,0.131837343,0.352742503,0.278699087,0.021510974,0.832750936,0.735753217,0.333243335,0.004262542,0.937040017,0.002260609,0.005095977,0.000554161,1270000000.0,0.594023881,813000000.0,0.671563204,0.365971298,0.832750936,0.333243335,0.115753194,0.638164118,0.458466708,0.623431244,0.313664052,0.034774198,0,0.796858589,0.010596208,0.619887717,0.598213653,0.840126105,0.281623208,0.030499484,0.569079771,1,0.024176423,1,1
3262,0,0.611368401,0.684419974,0.668933026,0.620713761,0.620713761,0.999298051,0.801936988,0.813389834,0.310781294,0.786024302,0.000105692,0.0,0.464604984,0.00029803,0.048587914,0.256879188,0.256879188,0.256879188,0.330906684,0.3250336,0.005868385,0.104388893,0.266174588,0.022176821,0.848093189,0.689456964,0.689456964,0.217600758,8890000000.0,0.0004649,0.264351042,0.362542379,0.00129984,0.001536519,0.630694785,0.005293683,0.108383469,0.891616531,0.012739167,0.375710998,0.005879521,0.104401778,0.265281653,0.393737867,0.013493253,0.002144603,0.002949402,19100000.0,0.000211063,0.010967742,0.035415596,0.431751883,0.020525012,0.705119453,0.052417482,0.050217313,0.013075332,0.001439158,0.001016485,0.067929715,0.346376689,0.27697486,0.0,0.586102526,0.728952312,0.329011332,0.075389197,0.966181424,0.004911183,0.004977073,0.000189742,0.000204776,0.593507533,0.000121365,0.671606179,0.027242763,0.586102526,0.329011332,0.117284539,0.64765135,0.460373041,0.584870069,0.315262084,0.189148727,0,0.874161234,0.038925834,0.599075281,0.620713423,0.845766792,0.278618074,0.026815814,0.565273286,1,0.034821111,1,1
3276,0,0.47082338,0.540449193,0.522993736,0.603431874,0.604325516,0.999004907,0.797440784,0.809359054,0.303539028,0.781620782,0.000135989,0.0,0.462976104,0.000868087,0.088369268,0.174033964,0.174033964,0.174033964,0.220005673,0.324715286,0.022142565,0.099747578,0.174738269,0.022050824,0.847967692,0.689248005,0.689248005,0.217576113,6640000000.0,0.000457539,0.263784569,0.391816624,0.008764403,0.001594536,0.63781455,0.017022771,0.193004202,0.806995798,0.007220471,0.384385002,0.005365848,0.099752471,0.17379534,0.428286642,0.067466267,0.001113895,0.005676787,898000000.0,0.001037915,0.02983871,0.106710926,0.407702223,0.016561734,0.830408954,0.18929334,0.92897958,0.003410212,0.001660404,9170000000.0,0.197298465,0.345330952,0.278258015,0.018690419,0.979096623,0.741337035,0.341042353,0.000411243,0.934181685,0.002326328,0.010008407,0.000578306,0.000115331,0.594041667,561000000.0,0.671571822,0.041175701,0.979096623,0.341042353,0.111956175,0.642555191,0.459224704,0.593639651,0.31446673,0.03320431,0,0.80159384,0.003350588,0.622471025,0.603433127,0.840787311,0.287124143,0.026791157,0.565158396,1,0.018011493,1,1
3312,0,0.525374153,0.581279983,0.567214519,0.60204817,0.60204817,0.999019466,0.797456555,0.809362049,0.303536369,0.78162401,8490000000.0,0.0,0.465827902,990000000.0,0.236967304,0.192027306,0.192027306,0.192027306,0.243074596,0.349013228,0.107945007,0.124826968,0.209234014,0.022203766,0.848286118,0.689884086,0.689884086,0.21764915,0.000122204,0.000595137,0.264640884,0.413984203,0.005963164,0.005952062,0.630623211,0.014601629,0.182332134,0.817667866,0.005266389,0.369967098,0.005365848,0.124798476,0.198770832,0.410801918,0.326836582,0.001006361,0.006279647,0.001657176,0.00067177,0.098387097,0.127611885,0.416962529,0.024464716,0.751183537,0.623315101,0.614272616,0.105791191,0.005928989,0.002961659,0.189484134,0.35391242,0.280200661,0.000445611,0.994268331,0.731989238,0.339137803,0.0,0.945153529,0.002388975,0.025158846,8530000000.0,9260000000.0,0.593914787,4440000000.0,0.671577909,0.19943372,0.994268331,0.339137803,0.110933234,0.660239249,0.461706978,0.642449797,0.318749238,0.04818215,0,0.819372872,0.003489578,0.623721975,0.602042934,0.842853083,0.285368716,0.026793771,0.56517083,1,0.019289346,1,1
3374,0,0.448886072,0.508613171,0.499812624,0.590358754,0.590358754,0.998846261,0.797027561,0.808975102,0.303148926,0.781208149,7050000000.0,0.0,0.460776864,0.000235024,0.0,0.161771522,0.161771522,0.161771522,0.207242129,0.316828181,0.004522286,0.09274489,0.164193718,0.021769102,0.846913748,0.689452174,0.689452174,0.217599573,6650000000.0,0.000439596,0.264058093,0.374976715,0.005152558,0.001300707,0.629910892,0.008699696,0.144360129,0.855639871,0.005071813,0.376855081,0.006714926,0.092977999,0.163690521,0.399777338,0.026986507,0.000906942,0.006976436,2160000000.0,3100000000.0,0.014354839,0.007919745,0.388910246,0.034603497,0.739003791,0.102974828,0.283945151,0.001319602,0.001817097,6870000000.0,0.101709952,0.339419396,0.274754479,0.008965296,0.66609505,0.730988858,0.3314152,0.007311657,0.910314455,0.00198319,0.009915441,0.00044645,0.000165814,0.593868918,543000000.0,0.671550187,0.463098336,0.66609505,0.3314152,0.114796495,0.635977598,0.458048097,0.558819347,0.313301978,0.055387056,0,0.781611302,0.00465502,0.627110435,0.590353767,0.838744949,0.281088554,0.026639855,0.564316404,1,0.025340044,1,1
3417,0,0.522449179,0.590056694,0.571604476,0.594733277,0.594733277,0.998980642,0.797429302,0.809346816,0.303569724,0.781607448,636000000.0,204000000.0,0.462023267,0.000675068,0.141006175,0.259491804,0.259491804,0.259491804,0.26756169,0.321426045,0.277145061,0.121244198,0.223619794,0.022109753,0.848044992,0.689481836,0.689481345,0.21760254,7660000000.0,0.000553887,0.264159887,0.374743862,0.008923529,0.007075598,0.630828345,0.007450369,0.132871784,0.867128216,0.60266335,0.370918823,0.009105367,0.121191395,0.218331951,0.408405154,0.505247376,0.001552149,0.004074,0.000459148,1.0,0.118387097,0.840788449,0.448361638,0.000116261,0.810224147,0.533519938,0.667046845,0.061240504,0.006927514,0.002326661,0.139499521,0.342559238,0.277332841,0.005507469,0.996750183,0.736390596,0.33285697,0.0,0.946590355,0.003329029,0.004812076,4460000000.0,3840000000.0,0.59392779,1410000000.0,0.671568406,0.000262289,0.996750183,0.33285697,0.110933234,0.62104857,0.455091369,0.572809532,0.310863905,0.032626959,0,0.826944164,0.015325597,0.624283366,0.594731504,0.84264624,0.280182115,0.026851413,0.565430211,1,0.027829637,1,1
3430,0,0.491103203,0.539467946,0.539696986,0.597846611,0.597933092,0.998953951,0.797414361,0.809341998,0.303599453,0.781594536,8440000000.0,2600000000.0,0.471484529,0.000585059,0.0,0.185580043,0.185580043,0.185580043,0.216129337,0.320824786,0.01250813,0.094780555,0.171499586,0.044274169,0.84814748,0.689791668,0.689791668,0.217636188,613000000.0,0.00044843,0.264365029,0.380965687,0.02391693,0.014508033,0.631524568,0.001610447,0.044169665,0.955830335,0.005497673,0.370559829,0.005501121,0.094793753,0.170492421,0.397712825,0.071964018,0.000685786,0.009223071,7110000000.0,0.000111962,0.018225806,0.010202253,0.391703037,0.011373017,0.822780648,0.238438429,0.348664669,0.012760116,0.015867205,0.002411496,0.027661906,0.357817766,0.277202983,0.021125854,0.559259365,0.735436738,0.327037222,0.004433045,0.937630997,0.00232072,0.007901049,0.000189191,0.000131895,0.594018724,1900000000.0,0.671559296,0.326369129,0.559259365,0.327037222,0.112665874,0.631641623,0.453175309,0.590750177,0.313323975,0.012241713,0,0.800144962,0.004455563,0.622233501,0.597847985,0.840269704,0.275947106,0.027172635,0.566494901,1,0.086706334,1,1
3450,0,0.457368498,0.527692979,0.510198619,0.597788956,0.597788956,0.99470863,0.795171586,0.807775073,0.30856129,0.779913269,0.004330702,0.001785293,0.462066883,0.000227023,0.0,0.168682314,0.168682314,0.168682314,0.21282027,0.3234774,0.000211746,0.090872079,0.164193718,0.022091595,0.0,0.0,0.0,0.138308055,1.0,1.0,0.0,0.378646474,0.007649898,0.006177892,0.626270531,0.019030814,0.200441394,0.799558606,0.005746366,0.380251542,0.005848445,0.09083655,0.167197044,0.408024672,0.00149925,609000000.0,1.0,32500000.0,454000000.0,0.009354839,0.000305509,0.387564732,0.018936564,0.780007527,0.458199341,0.493826952,0.070529452,0.006916929,0.003108443,0.120186739,0.341825776,0.277229599,0.002247926,0.568855279,0.735661482,0.335934404,0.018108195,0.930707065,0.002157227,0.004011187,0.030740892,0.028661192,0.598467145,0.011235082,0.675581506,0.168345146,0.568855279,0.335934404,0.136878115,0.675490013,0.463445945,0.572166307,0.323895344,0.037900842,0,0.794232393,0.011179622,0.624182458,0.59778808,0.839796505,0.288580601,0.026285024,0.560526709,1,0.017196271,1,1
